t,setpoint,omega,u
0.1670,200.0000,200.0085,6.3719
0.1680,200.0000,200.0081,6.3722
0.1690,200.0000,200.0081,6.3722
0.1700,200.0000,200.0074,6.3718
0.1710,200.0000,200.0067,6.3721
0.1720,200.0000,200.0067,6.3725
0.1730,200.0000,200.0067,6.3722
0.1740,200.0000,200.0061,6.3718
0.1750,200.0000,200.0056,6.3720
0.1760,200.0000,200.0056,6.3724
0.1770,200.0000,200.0056,6.3721
0.1780,200.0000,200.0050,6.3718
0.1790,200.0000,200.0047,6.3721
0.1800,200.0000,200.0047,6.3721
0.1810,200.0000,200.0044,6.3719
0.1820,200.0000,200.0040,6.3720
0.1830,200.0000,200.0040,6.3722
0.1840,200.0000,200.0040,6.3720
0.1850,200.0000,200.0034,6.3718
0.1860,200.0000,200.0032,6.3723
0.1870,200.0000,200.0032,6.3723
0.1880,200.0000,200.0032,6.3721
0.1890,200.0000,200.0032,6.3719
0.1900,200.0000,200.0025,6.3718
0.1910,200.0000,200.0025,6.3723
0.1920,200.0000,200.0025,6.3723
0.1930,200.0000,200.0025,6.3722
0.1940,200.0000,200.0025,6.3720
0.1950,200.0000,200.0025,6.3719
0.1960,200.0000,200.0018,6.3718
0.1970,200.0000,200.0018,6.3723
0.1980,200.0000,200.0018,6.3723
0.1990,200.0000,200.0018,6.3722
0.2000,200.0000,200.0018,6.3721
0.2010,200.0000,200.0018,6.3721
0.2020,200.0000,200.0018,6.3720
0.2030,200.0000,200.0018,6.3719
0.2040,200.0000,200.0011,6.3718
0.2050,200.0000,200.0010,6.3724
0.2060,200.0000,200.0010,6.3724
0.2070,200.0000,200.0010,6.3724
0.2080,200.0000,200.0010,6.3723
0.2090,200.0000,200.0010,6.3723
0.2100,200.0000,200.0010,6.3722
0.2110,200.0000,200.0010,6.3722
0.2120,200.0000,200.0010,6.3721
0.2130,200.0000,200.0010,6.3721
0.2140,200.0000,200.0010,6.3720
0.2150,200.0000,200.0010,6.3720
0.2160,200.0000,200.0010,6.3719
0.2170,200.0000,200.0010,6.3719
0.2180,200.0000,200.0004,6.3718
0.2190,200.0000,200.0003,6.3724
0.2200,200.0000,200.0003,6.3725
0.2210,200.0000,200.0003,6.3724
0.2220,200.0000,200.0003,6.3724
0.2230,200.0000,200.0003,6.3724
0.2240,200.0000,200.0003,6.3724
0.2250,200.0000,200.0003,6.3724
0.2260,200.0000,200.0003,6.3724
0.2270,200.0000,200.0003,6.3723
0.2280,200.0000,200.0003,6.3723
0.2290,200.0000,200.0003,6.3723
0.2300,200.0000,200.0003,6.3723
0.2310,200.0000,200.0003,6.3723
0.2320,200.0000,200.0003,6.3723
0.2330,200.0000,200.0003,6.3722
0.2340,200.0000,200.0003,6.3722
0.2350,200.0000,200.0003,6.3722
0.2360,200.0000,200.0003,6.3722
0.2370,200.0000,200.0003,6.3722
0.2380,200.0000,200.0003,6.3722
0.2390,200.0000,200.0003,6.3721
0.2400,200.0000,200.0003,6.3721
0.2410,200.0000,200.0003,6.3721
0.2420,200.0000,200.0003,6.3721
0.2430,200.0000,200.0003,6.3721
0.2440,200.0000,200.0003,6.3721
0.2450,200.0000,200.0003,6.3720
0.2460,200.0000,200.0003,6.3720
0.2470,200.0000,200.0003,6.3720
0.2480,200.0000,200.0003,6.3720
0.2490,200.0000,200.0003,6.3720
0.2500,200.0000,200.0003,6.3720
0.2510,200.0000,200.0003,6.3719
0.2520,200.0000,200.0003,6.3719
0.2530,200.0000,200.0003,6.3719
0.2540,200.0000,200.0003,6.3719
0.2550,200.0000,200.0003,6.3719
0.2560,200.0000,200.0003,6.3719
0.2570,200.0000,200.0003,6.3718
0.2580,200.0000,200.0000,6.3718
0.2590,200.0000,200.0000,6.3721
0.2600,200.0000,200.0000,6.3721
0.2610,200.0000,200.0000,6.3721
0.2620,200.0000,200.0000,6.3721
0.2630,200.0000,200.0000,6.3721
0.2640,200.0000,200.0000,6.3721
0.2650,200.0000,200.0000,6.3721
0.2660,200.0000,200.0000,6.3721
0.2670,200.0000,200.0000,6.3721
0.2680,200.0000,200.0000,6.3721
0.2690,200.0000,200.0000,6.3721
0.2700,200.0000,200.0000,6.3721
0.2710,200.0000,200.0000,6.3721
0.2720,200.0000,200.0000,6.3721
0.2730,200.0000,200.0000,6.3721
0.2740,200.0000,200.0000,6.3721
0.2750,200.0000,200.0000,6.3721
0.2760,200.0000,200.0000,6.3721
0.2770,200.0000,200.0000,6.3721
0.2780,200.0000,200.0000,6.3721
0.2790,200.0000,200.0000,6.3721
0.2800,200.0000,200.0000,6.3721
0.2810,200.0000,200.0000,6.3721
0.2820,200.0000,200.0000,6.3721
0.2830,200.0000,200.0000,6.3721
0.2840,200.0000,200.0000,6.3721
0.2850,200.0000,200.0000,6.3721
0.2860,200.0000,200.0000,6.3721
0.2870,200.0000,200.0000,6.3721
0.2880,200.0000,200.0000,6.3721
0.2890,200.0000,200.0000,6.3721
0.2900,200.0000,200.0000,6.3721
0.2910,200.0000,200.0000,6.3721
0.2920,200.0000,200.0000,6.3721
0.2930,200.0000,200.0000,6.3721
0.2940,200.0000,200.0000,6.3721
0.2950,200.0000,200.0000,6.3721
0.2960,200.0000,200.0000,6.3721
0.2970,200.0000,200.0000,6.3721
0.2980,200.0000,200.0000,6.3721
0.2990,200.0000,200.0000,6.3721
0.3000,200.0000,200.0000,6.3721
0.3010,200.0000,200.0000,6.3721
0.3020,200.0000,200.0000,6.3721
0.3030,200.0000,200.0000,6.3721
0.3040,200.0000,200.0000,6.3721
0.3050,200.0000,200.0000,6.3721
0.3060,200.0000,200.0000,6.3721
0.3070,200.0000,200.0000,6.3721
0.3080,200.0000,200.0000,6.3721
0.3090,200.0000,200.0000,6.3721
0.3100,200.0000,200.0000,6.3721
0.3110,200.0000,200.0000,6.3721
0.3120,200.0000,200.0000,6.3721
0.3130,200.0000,200.0000,6.3721
0.3140,200.0000,200.0000,6.3721
0.3150,200.0000,200.0000,6.3720
0.3160,200.0000,200.0000,6.3720
0.3170,200.0000,200.0000,6.3720
0.3180,200.0000,200.0000,6.3720
0.3190,200.0000,200.0000,6.3720
0.3200,200.0000,200.0000,6.3720
0.3210,200.0000,200.0000,6.3720
0.3220,200.0000,200.0000,6.3720
0.3230,200.0000,200.0000,6.3720
0.3240,200.0000,200.0000,6.3720
0.3250,200.0000,200.0000,6.3720
0.3260,200.0000,200.0000,6.3720
0.3270,200.0000,200.0000,6.3720
0.3280,200.0000,200.0000,6.3720
0.3290,200.0000,200.0000,6.3720
0.3300,200.0000,200.0000,6.3720
0.3310,200.0000,200.0000,6.3720
0.3320,200.0000,200.0000,6.3720
0.3330,200.0000,200.0000,6.3720
0.3340,200.0000,200.0000,6.3720
0.3350,200.0000,200.0000,6.3720
0.3360,200.0000,200.0000,6.3720
0.3370,200.0000,200.0000,6.3720
0.3380,200.0000,200.0000,6.3720
0.3390,200.0000,200.0000,6.3720
0.3400,200.0000,200.0000,6.3720
0.3410,200.0000,200.0000,6.3720
0.3420,200.0000,200.0000,6.3720
0.3430,200.0000,200.0000,6.3720
0.3440,200.0000,200.0000,6.3720
0.3450,200.0000,200.0000,6.3720
0.3460,200.0000,200.0000,6.3720
0.3470,200.0000,200.0000,6.3720
0.3480,200.0000,200.0000,6.3720
0.3490,200.0000,200.0000,6.3720
0.3500,200.0000,200.0000,6.3720
0.3510,200.0000,200.0000,6.3720
0.3520,200.0000,200.0000,6.3720
0.3530,200.0000,200.0000,6.3720
0.3540,200.0000,200.0000,6.3720
0.3550,200.0000,200.0000,6.3720
0.3560,200.0000,200.0000,6.3720
0.3570,200.0000,200.0000,6.3720
0.3580,200.0000,200.0000,6.3720
0.3590,200.0000,200.0000,6.3720
0.3600,200.0000,200.0000,6.3720
0.3610,200.0000,200.0000,6.3720
0.3620,200.0000,200.0000,6.3720
0.3630,200.0000,200.0000,6.3720
0.3640,200.0000,200.0000,6.3720
0.3650,200.0000,200.0000,6.3720
0.3660,200.0000,200.0000,6.3720
0.3670,200.0000,200.0000,6.3720
0.3680,200.0000,200.0000,6.3720
0.3690,200.0000,200.0000,6.3720
0.3700,200.0000,200.0000,6.3720
0.3710,200.0000,200.0000,6.3720
0.3720,200.0000,200.0000,6.3720
0.3730,200.0000,200.0000,6.3720
0.3740,200.0000,200.0000,6.3720
0.3750,200.0000,200.0000,6.3720
0.3760,200.0000,200.0000,6.3720
0.3770,200.0000,200.0000,6.3720
0.3780,200.0000,200.0000,6.3720
0.3790,200.0000,200.0000,6.3720
0.3800,200.0000,200.0000,6.3720
0.3810,200.0000,200.0000,6.3720
0.3820,200.0000,200.0000,6.3720
0.3830,200.0000,200.0000,6.3720
0.3840,200.0000,200.0000,6.3720
0.3850,200.0000,200.0000,6.3719
0.3860,200.0000,200.0000,6.3719
0.3870,200.0000,200.0000,6.3719
0.3880,200.0000,200.0000,6.3719
0.3890,200.0000,200.0000,6.3719
0.3900,200.0000,200.0000,6.3719
0.3910,200.0000,200.0000,6.3719
0.3920,200.0000,200.0000,6.3719
0.3930,200.0000,200.0000,6.3719
0.3940,200.0000,200.0000,6.3719
0.3950,200.0000,200.0000,6.3719
0.3960,200.0000,200.0000,6.3719
0.3970,200.0000,200.0000,6.3719
0.3980,200.0000,200.0000,6.3719
0.3990,200.0000,200.0000,6.3719
0.4000,200.0000,200.0000,6.3719
0.4010,200.0000,200.0000,6.3719
0.4020,200.0000,200.0000,6.3719
0.4030,200.0000,200.0000,6.3719
0.4040,200.0000,200.0000,6.3719
0.4050,200.0000,200.0000,6.3719
0.4060,200.0000,200.0000,6.3719
0.4070,200.0000,200.0000,6.3719
0.4080,200.0000,200.0000,6.3719
0.4090,200.0000,200.0000,6.3719
0.4100,200.0000,200.0000,6.3719
0.4110,200.0000,200.0000,6.3719
0.4120,200.0000,200.0000,6.3719
0.4130,200.0000,200.0000,6.3719
0.4140,200.0000,200.0000,6.3719
0.4150,200.0000,200.0000,6.3719
0.4160,200.0000,200.0000,6.3719
0.4170,200.0000,200.0000,6.3719
0.4180,200.0000,200.0000,6.3719
0.4190,200.0000,200.0000,6.3719
0.4200,200.0000,200.0000,6.3719
0.4210,200.0000,200.0000,6.3719
0.4220,200.0000,200.0000,6.3719
0.4230,200.0000,200.0000,6.3719
0.4240,200.0000,200.0000,6.3719
0.4250,200.0000,200.0000,6.3719
0.4260,200.0000,200.0000,6.3719
0.4270,200.0000,200.0000,6.3719
0.4280,200.0000,200.0000,6.3719
0.4290,200.0000,200.0000,6.3719
0.4300,200.0000,200.0000,6.3719
0.4310,200.0000,200.0000,6.3719
0.4320,200.0000,200.0000,6.3719
0.4330,200.0000,200.0000,6.3719
0.4340,200.0000,200.0000,6.3719
0.4350,200.0000,200.0000,6.3719
0.4360,200.0000,200.0000,6.3719
0.4370,200.0000,200.0000,6.3719
0.4380,200.0000,200.0000,6.3719
0.4390,200.0000,200.0000,6.3719
0.4400,200.0000,200.0000,6.3719
0.4410,200.0000,200.0000,6.3719
0.4420,200.0000,200.0000,6.3719
0.4430,200.0000,200.0000,6.3719
0.4440,200.0000,200.0000,6.3719
0.4450,200.0000,200.0000,6.3719
0.4460,200.0000,200.0000,6.3719
0.4470,200.0000,200.0000,6.3719
0.4480,200.0000,200.0000,6.3719
0.4490,200.0000,200.0000,6.3719
0.4500,200.0000,200.0000,6.3719
0.4510,200.0000,200.0000,6.3719
0.4520,200.0000,200.0000,6.3719
0.4530,200.0000,200.0000,6.3719
0.4540,200.0000,200.0000,6.3719
0.4550,200.0000,200.0000,6.3718
0.4560,200.0000,200.0000,6.3718
0.4570,200.0000,200.0000,6.3718
0.4580,200.0000,200.0000,6.3718
0.4590,200.0000,200.0000,6.3718
0.4600,200.0000,200.0000,6.3718
0.4610,200.0000,200.0000,6.3718
0.4620,200.0000,200.0000,6.3718
0.4630,200.0000,200.0000,6.3718
0.4640,200.0000,200.0000,6.3718
0.4650,200.0000,200.0000,6.3718
0.4660,200.0000,200.0000,6.3718
0.4670,200.0000,200.0000,6.3718
0.4680,200.0000,200.0000,6.3718
0.4690,200.0000,200.0000,6.3718
0.4700,200.0000,200.0000,6.3718
0.4710,200.0000,200.0000,6.3718
0.4720,200.0000,200.0000,6.3718
0.4730,200.0000,200.0000,6.3718
0.4740,200.0000,200.0000,6.3718
0.4750,200.0000,200.0000,6.3719
0.4760,200.0000,200.0000,6.3719
0.4770,200.0000,200.0000,6.3719
0.4780,200.0000,200.0000,6.3719
0.4790,200.0000,200.0000,6.3719
0.4800,200.0000,200.0000,6.3719
0.4810,200.0000,200.0000,6.3719
0.4820,200.0000,200.0000,6.3719
0.4830,200.0000,200.0000,6.3719
0.4840,200.0000,200.0000,6.3719
0.4850,200.0000,200.0000,6.3719
0.4860,200.0000,200.0000,6.3719
0.4870,200.0000,200.0000,6.3719
0.4880,200.0000,200.0000,6.3719
0.4890,200.0000,200.0000,6.3719
0.4900,200.0000,200.0000,6.3719
0.4910,200.0000,200.0000,6.3719
0.4920,200.0000,200.0000,6.3719
0.4930,200.0000,200.0000,6.3719
0.4940,200.0000,200.0000,6.3719
0.4950,200.0000,200.0000,6.3719
0.4960,200.0000,200.0000,6.3719
0.4970,200.0000,200.0000,6.3719
0.4980,200.0000,200.0000,6.3719
0.4990,200.0000,200.0000,6.3719
