t,setpoint,omega,u
0.1660,200.0000,196.5118,12.0000
0.1670,200.0000,199.2477,12.0000
0.1680,200.0000,200.4907,6.0183
0.1690,200.0000,197.2233,-3.9255
0.1700,200.0000,196.8654,12.0000
0.1710,200.0000,199.6952,12.0000
0.1720,200.0000,199.7755,2.4381
0.1730,200.0000,197.6041,1.7957
0.1740,200.0000,198.3899,12.0000
0.1750,200.0000,201.3441,12.0000
0.1760,200.0000,197.1119,-10.7524
0.1770,200.0000,195.4284,12.0000
0.1780,200.0000,198.1090,12.0000
0.1790,200.0000,201.3139,12.0000
0.1800,200.0000,197.1935,-10.5115
0.1810,200.0000,195.5656,12.0000
0.1820,200.0000,198.2511,12.0000
0.1830,200.0000,201.4545,12.0000
0.1840,200.0000,196.9648,-11.6360
0.1850,200.0000,195.0945,12.0000
0.1860,200.0000,197.7562,12.0000
0.1870,200.0000,200.9643,12.0000
0.1880,200.0000,197.7622,-7.7141
0.1890,200.0000,196.7371,12.0000
0.1900,200.0000,199.4824,12.0000
0.1910,200.0000,200.1105,4.1410
0.1920,200.0000,197.4308,-0.8839
0.1930,200.0000,197.6814,12.0000
0.1940,200.0000,200.5773,12.0000
0.1950,200.0000,198.3505,-4.6185
0.1960,200.0000,197.9878,12.0000
0.1970,200.0000,200.7991,12.0000
0.1980,200.0000,197.9790,-6.3927
0.1990,200.0000,197.2328,12.0000
0.2000,200.0000,200.0063,12.0000
0.2010,200.0000,199.2626,-0.0507
0.2020,200.0000,197.8925,5.8993
0.2030,200.0000,199.5003,12.0000
0.2040,200.0000,199.9336,3.9979
0.2050,200.0000,197.6678,0.5315
0.2060,200.0000,198.2177,12.0000
0.2070,200.0000,201.1440,12.0000
0.2080,200.0000,197.4335,-9.1516
0.2090,200.0000,196.0945,12.0000
0.2100,200.0000,198.8092,12.0000
0.2110,200.0000,201.2005,9.5261
0.2120,200.0000,196.8364,-9.6044
0.2130,200.0000,195.3423,12.0000
0.2140,200.0000,198.0488,12.0000
0.2150,200.0000,201.2582,12.0000
0.2160,200.0000,197.2846,-10.0656
0.2170,200.0000,195.7529,12.0000
0.2180,200.0000,198.4480,12.0000
0.2190,200.0000,201.6494,12.0000
0.2200,200.0000,197.0377,-12.0000
0.2210,200.0000,195.0864,12.0000
0.2220,200.0000,197.7376,12.0000
0.2230,200.0000,200.9447,12.0000
0.2240,200.0000,197.7937,-7.5580
0.2250,200.0000,196.8023,12.0000
0.2260,200.0000,199.5509,12.0000
0.2270,200.0000,199.9996,3.5931
0.2280,200.0000,197.4912,0.0033
0.2290,200.0000,197.9193,12.0000
0.2300,200.0000,200.8345,12.0000
0.2310,200.0000,197.9350,-6.6763
0.2320,200.0000,197.1292,12.0000
0.2330,200.0000,199.8965,12.0000
0.2340,200.0000,199.4403,0.8276
0.2350,200.0000,197.7957,4.4777
0.2360,200.0000,199.1191,12.0000
0.2370,200.0000,200.5161,7.0474
0.2380,200.0000,197.3831,-4.1292
0.2390,200.0000,197.0042,12.0000
0.2400,200.0000,199.8292,12.0000
0.2410,200.0000,199.5572,1.3666
0.2420,200.0000,197.7245,3.5425
0.2430,200.0000,198.8599,12.0000
0.2440,200.0000,200.9129,9.1206
0.2450,200.0000,197.1886,-7.3031
0.2460,200.0000,196.1772,12.0000
0.2470,200.0000,198.9331,12.0000
0.2480,200.0000,201.0045,8.5349
0.2490,200.0000,196.9389,-8.0364
0.2500,200.0000,195.7579,12.0000
0.2510,200.0000,198.4986,12.0000
0.2520,200.0000,201.7050,12.0000
0.2530,200.0000,197.0930,-12.0000
0.2540,200.0000,195.1408,12.0000
0.2550,200.0000,197.7910,12.0000
0.2560,200.0000,200.9972,12.0000
0.2570,200.0000,197.7085,-7.9773
0.2580,200.0000,196.6267,12.0000
0.2590,200.0000,199.3663,12.0000
0.2600,200.0000,200.2984,5.0695
0.2610,200.0000,197.3284,-2.3872
0.2620,200.0000,197.2782,12.0000
0.2630,200.0000,200.1415,12.0000
0.2640,200.0000,199.0546,-1.1321
0.2650,200.0000,197.9956,7.5634
0.2660,200.0000,199.9351,12.0000
0.2670,200.0000,199.2699,0.5190
0.2680,200.0000,197.9911,5.8407
0.2690,200.0000,199.5988,12.0000
0.2700,200.0000,199.7733,3.2094
0.2710,200.0000,197.7557,1.8132
0.2720,200.0000,198.5620,12.0000
0.2730,200.0000,201.3542,11.5037
0.2740,200.0000,196.9870,-10.8339
0.2750,200.0000,195.2736,12.0000
0.2760,200.0000,197.9528,12.0000
0.2770,200.0000,201.1600,12.0000
0.2780,200.0000,197.4440,-9.2798
0.2790,200.0000,196.0815,12.0000
0.2800,200.0000,198.7934,12.0000
0.2810,200.0000,201.2258,9.6528
0.2820,200.0000,196.8231,-9.8065
0.2830,200.0000,195.2885,12.0000
0.2840,200.0000,197.9907,12.0000
0.2850,200.0000,201.2004,12.0000
0.2860,200.0000,197.3787,-9.6029
0.2870,200.0000,195.9466,12.0000
0.2880,200.0000,198.6516,12.0000
0.2890,200.0000,201.4555,10.7874
0.2900,200.0000,196.6978,-11.6438
0.2910,200.0000,194.7957,12.0000
0.2920,200.0000,197.4579,12.0000
0.2930,200.0000,200.6709,12.0000
0.2940,200.0000,198.2396,-5.3676
0.2950,200.0000,197.7202,12.0000
0.2960,200.0000,200.5154,12.0000
0.2970,200.0000,198.4380,-4.1232
0.2980,200.0000,198.1806,12.0000
0.2990,200.0000,201.0025,12.0000
0.3000,200.0000,197.6499,-8.0198
0.3010,200.0000,196.5532,12.0000
0.3020,200.0000,199.2921,12.0000
0.3030,200.0000,200.4189,5.6631
0.3040,200.0000,197.2624,-3.3510
0.3050,200.0000,197.0194,12.0000
0.3060,200.0000,199.8618,12.0000
0.3070,200.0000,199.5065,1.1057
0.3080,200.0000,197.7502,3.9484
0.3090,200.0000,198.9666,12.0000
0.3100,200.0000,200.7501,8.2672
0.3110,200.0000,197.2679,-6.0005
0.3120,200.0000,196.5160,12.0000
0.3130,200.0000,199.3003,12.0000
0.3140,200.0000,200.4115,5.5975
0.3150,200.0000,197.2608,-3.2917
0.3160,200.0000,197.0291,12.0000
0.3170,200.0000,199.8727,12.0000
0.3180,200.0000,199.4889,1.0183
0.3190,200.0000,197.7597,4.0886
0.3200,200.0000,199.0041,12.0000
0.3210,200.0000,200.6927,7.9672
0.3220,200.0000,197.2960,-5.5419
0.3230,200.0000,196.6355,12.0000
0.3240,200.0000,199.4297,12.0000
0.3250,200.0000,200.2024,4.5624
0.3260,200.0000,197.3744,-1.6191
0.3270,200.0000,197.4773,12.0000
0.3280,200.0000,200.3573,12.0000
0.3290,200.0000,198.7061,-2.8582
0.3300,200.0000,198.1846,10.3510
0.3310,200.0000,200.6818,12.0000
0.3320,200.0000,198.1288,-5.4547
0.3330,200.0000,197.5800,12.0000
0.3340,200.0000,200.3737,12.0000
0.3350,200.0000,198.6681,-2.9897
0.3360,200.0000,198.2163,10.6554
0.3370,200.0000,200.7756,12.0000
0.3380,200.0000,197.9844,-6.2051
0.3390,200.0000,197.2748,12.0000
0.3400,200.0000,200.0525,12.0000
0.3410,200.0000,199.1882,-0.4199
0.3420,200.0000,197.9327,6.4946
0.3430,200.0000,199.6596,12.0000
0.3440,200.0000,199.6900,2.7231
0.3450,200.0000,197.7867,2.4796
0.3460,200.0000,198.7249,12.0000
0.3470,200.0000,201.1068,10.2010
0.3480,200.0000,197.1065,-8.8541
0.3490,200.0000,195.7874,12.0000
0.3500,200.0000,198.5096,12.0000
0.3510,200.0000,201.6885,11.9233
0.3520,200.0000,197.0597,-12.0000
0.3530,200.0000,195.1058,12.0000
0.3540,200.0000,197.7564,12.0000
0.3550,200.0000,200.9630,12.0000
0.3560,200.0000,197.7640,-7.7043
0.3570,200.0000,196.7410,12.0000
0.3580,200.0000,199.4865,12.0000
0.3590,200.0000,200.1039,4.1084
0.3600,200.0000,197.4344,-0.8311
0.3610,200.0000,197.6956,12.0000
0.3620,200.0000,200.5928,12.0000
0.3630,200.0000,198.3255,-4.7422
0.3640,200.0000,197.9361,12.0000
0.3650,200.0000,200.7449,12.0000
0.3660,200.0000,198.0668,-5.9590
0.3670,200.0000,197.4140,12.0000
0.3680,200.0000,200.1968,12.0000
0.3690,200.0000,198.9543,-1.5741
0.3700,200.0000,198.0605,8.3660
0.3710,200.0000,200.1619,12.0000
0.3720,200.0000,198.9224,-1.2949
0.3730,200.0000,198.1618,8.6205
0.3740,200.0000,200.3236,12.0000
0.3750,200.0000,198.6675,-2.5887
0.3760,200.0000,198.2943,10.6603
0.3770,200.0000,200.8634,12.0000
0.3780,200.0000,197.8431,-6.9072
0.3790,200.0000,196.9824,12.0000
0.3800,200.0000,199.7451,12.0000
0.3810,200.0000,199.6858,2.0394
0.3820,200.0000,197.6617,2.5138
0.3830,200.0000,198.5920,12.0000
0.3840,200.0000,201.3216,11.2638
0.3850,200.0000,196.9895,-10.5731
0.3860,200.0000,195.3266,12.0000
0.3870,200.0000,198.0115,12.0000
0.3880,200.0000,201.2186,12.0000
0.3890,200.0000,197.3487,-9.7485
0.3900,200.0000,195.8852,12.0000
0.3910,200.0000,198.5871,12.0000
0.3920,200.0000,201.5598,11.3029
0.3930,200.0000,196.7970,-12.0000
0.3940,200.0000,194.8298,12.0000
0.3950,200.0000,197.4832,12.0000
0.3960,200.0000,200.6946,12.0000
0.3970,200.0000,198.2009,-5.5566
0.3980,200.0000,197.6407,12.0000
0.3990,200.0000,200.4320,12.0000
0.4000,200.0000,198.5732,-3.4558
0.4010,200.0000,198.2685,11.4148
0.4020,200.0000,200.9799,12.0000
0.4030,200.0000,197.6722,-7.8392
0.4040,200.0000,196.6128,12.0000
0.4050,200.0000,199.3555,12.0000
0.4060,200.0000,200.3163,5.1559
0.4070,200.0000,197.3181,-2.5305
0.4080,200.0000,197.2394,12.0000
0.4090,200.0000,200.0996,12.0000
0.4100,200.0000,199.1224,-0.7965
0.4110,200.0000,197.9587,7.0210
0.4120,200.0000,199.7898,12.0000
0.4130,200.0000,199.4921,1.6816
0.4140,200.0000,197.8825,4.0636
0.4150,200.0000,199.1361,12.0000
0.4160,200.0000,200.4793,6.9110
0.4170,200.0000,197.4119,-3.8347
0.4180,200.0000,197.0930,12.0000
0.4190,200.0000,199.9243,12.0000
0.4200,200.0000,199.4035,0.6060
0.4210,200.0000,197.8081,4.7723
0.4220,200.0000,199.1895,12.0000
0.4230,200.0000,200.4092,6.4836
0.4240,200.0000,197.4346,-3.2736
0.4250,200.0000,197.2262,12.0000
0.4260,200.0000,200.0697,12.0000
0.4270,200.0000,199.1687,-0.5576
0.4280,200.0000,197.9354,6.6508
0.4290,200.0000,199.6926,12.0000
0.4300,200.0000,199.6404,2.4591
0.4310,200.0000,197.8102,2.8766
0.4320,200.0000,198.8273,12.0000
0.4330,200.0000,200.9505,9.3817
0.4340,200.0000,197.1825,-7.6041
0.4350,200.0000,196.1125,12.0000
0.4360,200.0000,198.8619,12.0000
0.4370,200.0000,201.1194,9.1049
0.4380,200.0000,196.8768,-8.9553
0.4390,200.0000,195.5121,12.0000
0.4400,200.0000,198.2328,12.0000
0.4410,200.0000,201.4409,12.0000
0.4420,200.0000,196.9875,-11.5272
0.4430,200.0000,195.1409,12.0000
0.4440,200.0000,197.8048,12.0000
0.4450,200.0000,201.0125,12.0000
0.4460,200.0000,197.6838,-8.0996
0.4470,200.0000,196.5757,12.0000
0.4480,200.0000,199.3127,12.0000
0.4490,200.0000,200.3852,5.4985
0.4500,200.0000,197.2811,-3.0817
0.4510,200.0000,197.0920,12.0000
0.4520,200.0000,199.9402,12.0000
0.4530,200.0000,199.3799,0.4784
0.4540,200.0000,197.8189,4.9612
0.4550,200.0000,199.2379,12.0000
0.4560,200.0000,200.3354,6.0966
0.4570,200.0000,197.4706,-2.6830
0.4580,200.0000,197.3798,12.0000
0.4590,200.0000,200.2362,12.0000
0.4600,200.0000,198.8998,-1.8893
0.4610,200.0000,198.0814,8.8015
0.4620,200.0000,200.2687,12.0000
0.4630,200.0000,198.7600,-2.1499
0.4640,200.0000,198.2403,9.9203
0.4650,200.0000,200.6610,12.0000
0.4660,200.0000,198.1528,-5.2880
0.4670,200.0000,197.6388,12.0000
0.4680,200.0000,200.4361,12.0000
0.4690,200.0000,198.5673,-3.4884
0.4700,200.0000,198.2711,11.4619
0.4710,200.0000,200.9918,12.0000
0.4720,200.0000,197.6541,-7.9346
0.4730,200.0000,196.5743,12.0000
0.4740,200.0000,199.3150,12.0000
0.4750,200.0000,200.3819,5.4796
0.4760,200.0000,197.2823,-3.0549
0.4770,200.0000,197.0986,12.0000
0.4780,200.0000,199.9474,12.0000
0.4790,200.0000,199.3682,0.4209
0.4800,200.0000,197.8253,5.0543
0.4810,200.0000,199.2629,12.0000
0.4820,200.0000,200.2973,5.8970
0.4830,200.0000,197.4892,-2.3781
0.4840,200.0000,197.4592,12.0000
0.4850,200.0000,200.3221,12.0000
0.4860,200.0000,198.7610,-2.5771
0.4870,200.0000,198.1567,9.9122
0.4880,200.0000,200.5663,12.0000
0.4890,200.0000,198.3051,-4.5308
0.4900,200.0000,197.9541,12.0000
0.4910,200.0000,200.7675,12.0000
0.4920,200.0000,198.0307,-6.1398
0.4930,200.0000,197.3390,12.0000
0.4940,200.0000,200.1179,12.0000
0.4950,200.0000,199.0819,-0.9435
0.4960,200.0000,197.9910,7.3448
0.4970,200.0000,199.8880,12.0000
0.4980,200.0000,199.3409,0.8959
0.4990,200.0000,197.9574,5.2725
