t,setpoint,omega,u
0.1390,200.0000,193.8239,6.1761
0.1400,200.0000,193.8239,6.1761
0.1410,200.0000,193.8239,6.1761
0.1420,200.0000,193.8239,6.1761
0.1430,200.0000,193.8239,6.1761
0.1440,200.0000,193.8239,6.1761
0.1450,200.0000,193.8239,6.1761
0.1460,200.0000,193.8239,6.1761
0.1470,200.0000,193.8239,6.1761
0.1480,200.0000,193.8239,6.1761
0.1490,200.0000,193.8239,6.1761
0.1500,200.0000,193.8239,6.1761
0.1510,200.0000,193.8239,6.1761
0.1520,200.0000,193.8239,6.1761
0.1530,200.0000,193.8239,6.1761
0.1540,200.0000,193.8239,6.1761
0.1550,200.0000,193.8239,6.1761
0.1560,200.0000,193.8239,6.1761
0.1570,200.0000,193.8239,6.1761
0.1580,200.0000,193.8239,6.1761
0.1590,200.0000,193.8239,6.1761
0.1600,200.0000,193.8239,6.1761
0.1610,200.0000,193.8239,6.1761
0.1620,200.0000,193.8239,6.1761
0.1630,200.0000,193.8239,6.1761
0.1640,200.0000,193.8239,6.1761
0.1650,200.0000,193.8239,6.1761
0.1660,200.0000,193.8239,6.1761
0.1670,200.0000,193.8239,6.1761
0.1680,200.0000,193.8239,6.1761
0.1690,200.0000,193.8239,6.1761
0.1700,200.0000,193.8239,6.1761
0.1710,200.0000,193.8239,6.1761
0.1720,200.0000,193.8239,6.1761
0.1730,200.0000,193.8239,6.1761
0.1740,200.0000,193.8239,6.1761
0.1750,200.0000,193.8239,6.1761
0.1760,200.0000,193.8239,6.1761
0.1770,200.0000,193.8239,6.1761
0.1780,200.0000,193.8239,6.1761
0.1790,200.0000,193.8239,6.1761
0.1800,200.0000,193.8239,6.1761
0.1810,200.0000,193.8239,6.1761
0.1820,200.0000,193.8239,6.1761
0.1830,200.0000,193.8239,6.1761
0.1840,200.0000,193.8239,6.1761
0.1850,200.0000,193.8239,6.1761
0.1860,200.0000,193.8239,6.1761
0.1870,200.0000,193.8239,6.1761
0.1880,200.0000,193.8239,6.1761
0.1890,200.0000,193.8239,6.1761
0.1900,200.0000,193.8239,6.1761
0.1910,200.0000,193.8239,6.1761
0.1920,200.0000,193.8239,6.1761
0.1930,200.0000,193.8239,6.1761
0.1940,200.0000,193.8239,6.1761
0.1950,200.0000,193.8239,6.1761
0.1960,200.0000,193.8239,6.1761
0.1970,200.0000,193.8239,6.1761
0.1980,200.0000,193.8239,6.1761
0.1990,200.0000,193.8239,6.1761
0.2000,200.0000,193.8239,6.1761
0.2010,200.0000,193.8239,6.1761
0.2020,200.0000,193.8239,6.1761
0.2030,200.0000,193.8239,6.1761
0.2040,200.0000,193.8239,6.1761
0.2050,200.0000,193.8239,6.1761
0.2060,200.0000,193.8239,6.1761
0.2070,200.0000,193.8239,6.1761
0.2080,200.0000,193.8239,6.1761
0.2090,200.0000,193.8239,6.1761
0.2100,200.0000,193.8239,6.1761
0.2110,200.0000,193.8239,6.1761
0.2120,200.0000,193.8239,6.1761
0.2130,200.0000,193.8239,6.1761
0.2140,200.0000,193.8239,6.1761
0.2150,200.0000,193.8239,6.1761
0.2160,200.0000,193.8239,6.1761
0.2170,200.0000,193.8239,6.1761
0.2180,200.0000,193.8239,6.1761
0.2190,200.0000,193.8239,6.1761
0.2200,200.0000,193.8239,6.1761
0.2210,200.0000,193.8239,6.1761
0.2220,200.0000,193.8239,6.1761
0.2230,200.0000,193.8239,6.1761
0.2240,200.0000,193.8239,6.1761
0.2250,200.0000,193.8239,6.1761
0.2260,200.0000,193.8239,6.1761
0.2270,200.0000,193.8239,6.1761
0.2280,200.0000,193.8239,6.1761
0.2290,200.0000,193.8239,6.1761
0.2300,200.0000,193.8239,6.1761
0.2310,200.0000,193.8239,6.1761
0.2320,200.0000,193.8239,6.1761
0.2330,200.0000,193.8239,6.1761
0.2340,200.0000,193.8239,6.1761
0.2350,200.0000,193.8239,6.1761
0.2360,200.0000,193.8239,6.1761
0.2370,200.0000,193.8239,6.1761
0.2380,200.0000,193.8239,6.1761
0.2390,200.0000,193.8239,6.1761
0.2400,200.0000,193.8239,6.1761
0.2410,200.0000,193.8239,6.1761
0.2420,200.0000,193.8239,6.1761
0.2430,200.0000,193.8239,6.1761
0.2440,200.0000,193.8239,6.1761
0.2450,200.0000,193.8239,6.1761
0.2460,200.0000,193.8239,6.1761
0.2470,200.0000,193.8239,6.1761
0.2480,200.0000,193.8239,6.1761
0.2490,200.0000,193.8239,6.1761
0.2500,200.0000,193.8239,6.1761
0.2510,200.0000,193.8239,6.1761
0.2520,200.0000,193.8239,6.1761
0.2530,200.0000,193.8239,6.1761
0.2540,200.0000,193.8239,6.1761
0.2550,200.0000,193.8239,6.1761
