t,setpoint,omega,u
0.1670,200.0000,201.6245,6.3963
0.1680,200.0000,201.6085,6.3960
0.1690,200.0000,201.5924,6.3960
0.1700,200.0000,201.5766,6.3961
0.1710,200.0000,201.5613,6.3960
0.1720,200.0000,201.5461,6.3950
0.1730,200.0000,201.5308,6.3948
0.1740,200.0000,201.5155,6.3948
0.1750,200.0000,201.5004,6.3949
0.1760,200.0000,201.4859,6.3950
0.1770,200.0000,201.4714,6.3939
0.1780,200.0000,201.4569,6.3937
0.1790,200.0000,201.4424,6.3936
0.1800,200.0000,201.4279,6.3937
0.1810,200.0000,201.4141,6.3939
0.1820,200.0000,201.4003,6.3930
0.1830,200.0000,201.3866,6.3926
0.1840,200.0000,201.3729,6.3925
0.1850,200.0000,201.3591,6.3925
0.1860,200.0000,201.3455,6.3926
0.1870,200.0000,201.3326,6.3926
0.1880,200.0000,201.3196,6.3916
0.1890,200.0000,201.3066,6.3914
0.1900,200.0000,201.2937,6.3913
0.1910,200.0000,201.2807,6.3913
0.1920,200.0000,201.2680,6.3915
0.1930,200.0000,201.2558,6.3913
0.1940,200.0000,201.2433,6.3904
0.1950,200.0000,201.2311,6.3907
0.1960,200.0000,201.2189,6.3904
0.1970,200.0000,201.2067,6.3904
0.1980,200.0000,201.1948,6.3905
0.1990,200.0000,201.1834,6.3901
0.2000,200.0000,201.1713,6.3893
0.2010,200.0000,201.1598,6.3902
0.2020,200.0000,201.1483,6.3896
0.2030,200.0000,201.1369,6.3895
0.2040,200.0000,201.1258,6.3896
0.2050,200.0000,201.1151,6.3891
0.2060,200.0000,201.1037,6.3882
0.2070,200.0000,201.0929,6.3893
0.2080,200.0000,201.0822,6.3886
0.2090,200.0000,201.0715,6.3883
0.2100,200.0000,201.0608,6.3883
0.2110,200.0000,201.0502,6.3884
0.2120,200.0000,201.0403,6.3884
0.2130,200.0000,201.0298,6.3872
0.2140,200.0000,201.0197,6.3880
0.2150,200.0000,201.0098,6.3875
0.2160,200.0000,200.9999,6.3871
0.2170,200.0000,200.9900,6.3870
0.2180,200.0000,200.9801,6.3871
0.2190,200.0000,200.9703,6.3872
0.2200,200.0000,200.9612,6.3870
0.2210,200.0000,200.9514,6.3860
0.2220,200.0000,200.9421,6.3869
0.2230,200.0000,200.9329,6.3863
0.2240,200.0000,200.9238,6.3860
0.2250,200.0000,200.9146,6.3859
0.2260,200.0000,200.9054,6.3859
0.2270,200.0000,200.8963,6.3860
0.2280,200.0000,200.8879,6.3862
0.2290,200.0000,200.8789,6.3850
0.2300,200.0000,200.8703,6.3857
0.2310,200.0000,200.8619,6.3853
0.2320,200.0000,200.8535,6.3848
0.2330,200.0000,200.8451,6.3847
0.2340,200.0000,200.8367,6.3846
0.2350,200.0000,200.8284,6.3846
0.2360,200.0000,200.8200,6.3848
0.2370,200.0000,200.8121,6.3849
0.2380,200.0000,200.8039,6.3841
0.2390,200.0000,200.7962,6.3846
0.2400,200.0000,200.7885,6.3840
0.2410,200.0000,200.7809,6.3836
0.2420,200.0000,200.7730,6.3834
0.2430,200.0000,200.7654,6.3839
0.2440,200.0000,200.7577,6.3836
0.2450,200.0000,200.7501,6.3836
0.2460,200.0000,200.7425,6.3838
0.2470,200.0000,200.7356,6.3839
0.2480,200.0000,200.7282,6.3827
0.2490,200.0000,200.7210,6.3835
0.2500,200.0000,200.7141,6.3832
0.2510,200.0000,200.7073,6.3826
0.2520,200.0000,200.6998,6.3824
0.2530,200.0000,200.6930,6.3834
0.2540,200.0000,200.6861,6.3827
0.2550,200.0000,200.6792,6.3827
0.2560,200.0000,200.6724,6.3828
0.2570,200.0000,200.6662,6.3829
0.2580,200.0000,200.6595,6.3817
0.2590,200.0000,200.6529,6.3824
0.2600,200.0000,200.6468,6.3823
0.2610,200.0000,200.6402,6.3815
0.2620,200.0000,200.6340,6.3822
0.2630,200.0000,200.6279,6.3817
0.2640,200.0000,200.6218,6.3814
0.2650,200.0000,200.6157,6.3813
0.2660,200.0000,200.6096,6.3812
0.2670,200.0000,200.6035,6.3812
0.2680,200.0000,200.5974,6.3813
0.2690,200.0000,200.5912,6.3814
0.2700,200.0000,200.5858,6.3816
0.2710,200.0000,200.5798,6.3807
0.2720,200.0000,200.5741,6.3813
0.2730,200.0000,200.5688,6.3810
0.2740,200.0000,200.5628,6.3803
0.2750,200.0000,200.5574,6.3812
0.2760,200.0000,200.5520,6.3806
0.2770,200.0000,200.5467,6.3803
0.2780,200.0000,200.5413,6.3802
0.2790,200.0000,200.5360,6.3801
0.2800,200.0000,200.5307,6.3801
0.2810,200.0000,200.5253,6.3801
0.2820,200.0000,200.5200,6.3802
0.2830,200.0000,200.5146,6.3803
0.2840,200.0000,200.5099,6.3805
0.2850,200.0000,200.5047,6.3795
0.2860,200.0000,200.4997,6.3801
0.2870,200.0000,200.4951,6.3800
0.2880,200.0000,200.4900,6.3792
0.2890,200.0000,200.4852,6.3800
0.2900,200.0000,200.4806,6.3795
0.2910,200.0000,200.4760,6.3791
0.2920,200.0000,200.4708,6.3789
0.2930,200.0000,200.4662,6.3801
0.2940,200.0000,200.4616,6.3794
0.2950,200.0000,200.4571,6.3794
0.2960,200.0000,200.4525,6.3794
0.2970,200.0000,200.4479,6.3794
0.2980,200.0000,200.4436,6.3795
0.2990,200.0000,200.4392,6.3790
0.3000,200.0000,200.4350,6.3793
0.3010,200.0000,200.4306,6.3788
0.3020,200.0000,200.4266,6.3792
0.3030,200.0000,200.4223,6.3785
0.3040,200.0000,200.4183,6.3790
0.3050,200.0000,200.4141,6.3784
0.3060,200.0000,200.4102,6.3786
0.3070,200.0000,200.4060,6.3782
0.3080,200.0000,200.4022,6.3786
0.3090,200.0000,200.3984,6.3780
0.3100,200.0000,200.3945,6.3778
0.3110,200.0000,200.3901,6.3777
0.3120,200.0000,200.3862,6.3790
0.3130,200.0000,200.3824,6.3783
0.3140,200.0000,200.3786,6.3782
0.3150,200.0000,200.3748,6.3783
0.3160,200.0000,200.3710,6.3783
0.3170,200.0000,200.3676,6.3784
0.3180,200.0000,200.3639,6.3776
0.3190,200.0000,200.3601,6.3781
0.3200,200.0000,200.3570,6.3784
0.3210,200.0000,200.3534,6.3772
0.3220,200.0000,200.3497,6.3779
0.3230,200.0000,200.3466,6.3781
0.3240,200.0000,200.3430,6.3771
0.3250,200.0000,200.3397,6.3777
0.3260,200.0000,200.3366,6.3775
0.3270,200.0000,200.3330,6.3769
0.3280,200.0000,200.3298,6.3778
0.3290,200.0000,200.3267,6.3772
0.3300,200.0000,200.3237,6.3769
0.3310,200.0000,200.3199,6.3767
0.3320,200.0000,200.3168,6.3780
0.3330,200.0000,200.3138,6.3772
0.3340,200.0000,200.3107,6.3771
0.3350,200.0000,200.3077,6.3770
0.3360,200.0000,200.3046,6.3770
0.3370,200.0000,200.3016,6.3770
0.3380,200.0000,200.2985,6.3770
0.3390,200.0000,200.2955,6.3771
0.3400,200.0000,200.2924,6.3772
0.3410,200.0000,200.2900,6.3773
0.3420,200.0000,200.2870,6.3761
0.3430,200.0000,200.2840,6.3769
0.3440,200.0000,200.2815,6.3771
0.3450,200.0000,200.2786,6.3763
0.3460,200.0000,200.2758,6.3768
0.3470,200.0000,200.2735,6.3768
0.3480,200.0000,200.2705,6.3758
0.3490,200.0000,200.2678,6.3768
0.3500,200.0000,200.2655,6.3765
0.3510,200.0000,200.2626,6.3757
0.3520,200.0000,200.2600,6.3767
0.3530,200.0000,200.2577,6.3762
0.3540,200.0000,200.2548,6.3757
0.3550,200.0000,200.2524,6.3767
0.3560,200.0000,200.2501,6.3761
0.3570,200.0000,200.2477,6.3757
0.3580,200.0000,200.2453,6.3758
0.3590,200.0000,200.2431,6.3757
0.3600,200.0000,200.2401,6.3754
0.3610,200.0000,200.2378,6.3767
0.3620,200.0000,200.2355,6.3760
0.3630,200.0000,200.2332,6.3759
0.3640,200.0000,200.2309,6.3759
0.3650,200.0000,200.2286,6.3758
0.3660,200.0000,200.2263,6.3758
0.3670,200.0000,200.2240,6.3759
0.3680,200.0000,200.2217,6.3759
0.3690,200.0000,200.2195,6.3760
0.3700,200.0000,200.2172,6.3761
0.3710,200.0000,200.2154,6.3762
0.3720,200.0000,200.2132,6.3753
0.3730,200.0000,200.2109,6.3759
0.3740,200.0000,200.2091,6.3761
0.3750,200.0000,200.2069,6.3752
0.3760,200.0000,200.2047,6.3758
0.3770,200.0000,200.2031,6.3761
0.3780,200.0000,200.2010,6.3749
0.3790,200.0000,200.1987,6.3756
0.3800,200.0000,200.1971,6.3761
0.3810,200.0000,200.1951,6.3749
0.3820,200.0000,200.1930,6.3755
0.3830,200.0000,200.1915,6.3756
0.3840,200.0000,200.1894,6.3747
0.3850,200.0000,200.1875,6.3755
0.3860,200.0000,200.1860,6.3752
0.3870,200.0000,200.1838,6.3746
0.3880,200.0000,200.1821,6.3756
0.3890,200.0000,200.1805,6.3751
0.3900,200.0000,200.1784,6.3746
0.3910,200.0000,200.1767,6.3755
0.3920,200.0000,200.1752,6.3749
0.3930,200.0000,200.1732,6.3746
0.3940,200.0000,200.1716,6.3753
0.3950,200.0000,200.1701,6.3748
0.3960,200.0000,200.1684,6.3745
0.3970,200.0000,200.1669,6.3747
0.3980,200.0000,200.1653,6.3745
0.3990,200.0000,200.1631,6.3743
0.4000,200.0000,200.1616,6.3756
0.4010,200.0000,200.1600,6.3749
0.4020,200.0000,200.1585,6.3748
0.4030,200.0000,200.1570,6.3747
0.4040,200.0000,200.1555,6.3747
0.4050,200.0000,200.1539,6.3746
0.4060,200.0000,200.1524,6.3746
0.4070,200.0000,200.1509,6.3746
0.4080,200.0000,200.1494,6.3746
0.4090,200.0000,200.1478,6.3747
0.4100,200.0000,200.1463,6.3747
0.4110,200.0000,200.1448,6.3748
0.4120,200.0000,200.1432,6.3749
0.4130,200.0000,200.1417,6.3750
0.4140,200.0000,200.1406,6.3751
0.4150,200.0000,200.1391,6.3744
0.4160,200.0000,200.1376,6.3749
0.4170,200.0000,200.1366,6.3751
0.4180,200.0000,200.1352,6.3740
0.4190,200.0000,200.1337,6.3746
0.4200,200.0000,200.1326,6.3749
0.4210,200.0000,200.1311,6.3742
0.4220,200.0000,200.1296,6.3747
0.4230,200.0000,200.1288,6.3750
0.4240,200.0000,200.1274,6.3738
0.4250,200.0000,200.1259,6.3745
0.4260,200.0000,200.1250,6.3749
0.4270,200.0000,200.1237,6.3739
0.4280,200.0000,200.1221,6.3745
0.4290,200.0000,200.1214,6.3749
0.4300,200.0000,200.1201,6.3738
0.4310,200.0000,200.1186,6.3744
0.4320,200.0000,200.1178,6.3749
0.4330,200.0000,200.1166,6.3737
0.4340,200.0000,200.1153,6.3743
0.4350,200.0000,200.1145,6.3745
0.4360,200.0000,200.1131,6.3736
0.4370,200.0000,200.1120,6.3744
0.4380,200.0000,200.1113,6.3741
0.4390,200.0000,200.1098,6.3734
0.4400,200.0000,200.1088,6.3745
0.4410,200.0000,200.1080,6.3740
0.4420,200.0000,200.1066,6.3734
0.4430,200.0000,200.1056,6.3745
0.4440,200.0000,200.1049,6.3739
0.4450,200.0000,200.1034,6.3734
0.4460,200.0000,200.1025,6.3745
0.4470,200.0000,200.1017,6.3739
0.4480,200.0000,200.1004,6.3735
0.4490,200.0000,200.0995,6.3744
0.4500,200.0000,200.0988,6.3738
0.4510,200.0000,200.0975,6.3734
0.4520,200.0000,200.0966,6.3743
0.4530,200.0000,200.0959,6.3737
0.4540,200.0000,200.0947,6.3734
0.4550,200.0000,200.0939,6.3740
0.4560,200.0000,200.0932,6.3735
0.4570,200.0000,200.0919,6.3733
0.4580,200.0000,200.0911,6.3742
0.4590,200.0000,200.0903,6.3737
0.4600,200.0000,200.0895,6.3735
0.4610,200.0000,200.0888,6.3733
0.4620,200.0000,200.0873,6.3732
0.4630,200.0000,200.0865,6.3745
0.4640,200.0000,200.0857,6.3738
0.4650,200.0000,200.0850,6.3737
0.4660,200.0000,200.0842,6.3736
0.4670,200.0000,200.0835,6.3735
0.4680,200.0000,200.0827,6.3734
0.4690,200.0000,200.0819,6.3734
0.4700,200.0000,200.0812,6.3733
0.4710,200.0000,200.0804,6.3732
0.4720,200.0000,200.0796,6.3732
0.4730,200.0000,200.0789,6.3732
0.4740,200.0000,200.0781,6.3731
0.4750,200.0000,200.0773,6.3731
0.4760,200.0000,200.0766,6.3731
0.4770,200.0000,200.0758,6.3731
0.4780,200.0000,200.0751,6.3731
0.4790,200.0000,200.0743,6.3731
0.4800,200.0000,200.0735,6.3732
0.4810,200.0000,200.0728,6.3732
0.4820,200.0000,200.0720,6.3732
0.4830,200.0000,200.0712,6.3733
0.4840,200.0000,200.0705,6.3733
0.4850,200.0000,200.0697,6.3734
0.4860,200.0000,200.0690,6.3734
0.4870,200.0000,200.0682,6.3735
0.4880,200.0000,200.0674,6.3736
0.4890,200.0000,200.0667,6.3737
0.4900,200.0000,200.0659,6.3738
0.4910,200.0000,200.0651,6.3739
0.4920,200.0000,200.0650,6.3740
0.4930,200.0000,200.0642,6.3729
0.4940,200.0000,200.0635,6.3736
0.4950,200.0000,200.0627,6.3737
0.4960,200.0000,200.0622,6.3739
0.4970,200.0000,200.0615,6.3735
0.4980,200.0000,200.0608,6.3738
0.4990,200.0000,200.0608,6.3739
